datum,zaehlstelle,uhrzeit_start,uhrzeit_ende,richtung_1,richtung_2,gesamt,min.temp,max.temp,niederschlag,bewoelkung,sonnenstunden,kommentar
2008-08-01,Kreuther,00:00,23:59,545.0,426.0,971.0,14.8,28.6,5.5,74,5.7,
2008-08-01,Arnulf,00:00,23:59,399.0,17.0,416.0,14.8,28.6,5.5,74,5.7,
2008-08-01,Hirsch,00:00,23:59,,,,14.8,28.6,5.5,74,5.7,Zählstelle noch nicht in Betrieb
2008-08-02,Hirsch,00:00,23:59,,,,17.2,25.4,0.2,69,6.7,Zählstelle noch nicht in Betrieb
2008-08-02,Kreuther,00:00,23:59,411.0,311.0,722.0,17.2,25.4,0.2,69,6.7,
2008-08-02,Olympia,00:00,23:59,,,,17.2,25.4,0.2,69,6.7,Zählstelle noch nicht in Betrieb
2008-08-02,Arnulf,00:00,23:59,394.0,9.0,403.0,17.2,25.4,0.2,69,6.7,
2008-08-03,Kreuther,00:00,23:59,470.0,419.0,889.0,16.5,25.7,0.0,45,10.3,
2008-08-03,Olympia,00:00,23:59,,,,16.5,25.7,0.0,45,10.3,Zählstelle noch nicht in Betrieb
2008-08-03,Arnulf,00:00,23:59,255.0,13.0,268.0,16.5,25.7,0.0,45,10.3,
2008-08-03,Hirsch,00:00,23:59,,,,16.5,25.7,0.0,45,10.3,Zählstelle noch nicht in Betrieb
2008-08-04,Olympia,00:00,23:59,,,,15.7,26.5,6.5,66,9.0,Zählstelle noch nicht in Betrieb
2008-08-04,Hirsch,00:00,23:59,,,,15.7,26.5,6.5,66,9.0,Zählstelle noch nicht in Betrieb
2008-08-04,Kreuther,00:00,23:59,438.0,343.0,781.0,15.7,26.5,6.5,66,9.0,
2008-08-04,Arnulf,00:00,23:59,343.0,24.0,367.0,15.7,26.5,6.5,66,9.0,
2008-08-05,Hirsch,00:00,23:59,,,,14.4,23.5,0.0,69,7.1,Zählstelle noch nicht in Betrieb
2008-08-05,Kreuther,00:00,23:59,405.0,323.0,728.0,14.4,23.5,0.0,69,7.1,
2008-08-05,Arnulf,00:00,23:59,715.0,18.0,733.0,14.4,23.5,0.0,69,7.1,
2008-08-05,Olympia,00:00,23:59,,,,14.4,23.5,0.0,69,7.1,Zählstelle noch nicht in Betrieb
2008-08-06,Kreuther,00:00,23:59,548.0,442.0,990.0,11.7,26.2,0.0,41,13.1,
2008-08-06,Olympia,00:00,23:59,,,,11.7,26.2,0.0,41,13.1,Zählstelle noch nicht in Betrieb
2008-08-06,Hirsch,00:00,23:59,,,,11.7,26.2,0.0,41,13.1,Zählstelle noch nicht in Betrieb
2008-08-06,Arnulf,00:00,23:59,1181.0,38.0,1219.0,11.7,26.2,0.0,41,13.1,
2008-08-07,Arnulf,00:00,23:59,963.0,30.0,993.0,13.2,31.1,0.5,38,12.8,
2008-08-07,Kreuther,00:00,23:59,493.0,387.0,880.0,13.2,31.1,0.5,38,12.8,
2008-08-07,Olympia,00:00,23:59,,,,13.2,31.1,0.5,38,12.8,Zählstelle noch nicht in Betrieb
2008-08-07,Hirsch,00:00,23:59,,,,13.2,31.1,0.5,38,12.8,Zählstelle noch nicht in Betrieb
2008-08-08,Arnulf,00:00,23:59,648.0,32.0,680.0,15.4,23.5,3.1,83,4.1,
2008-08-08,Kreuther,00:00,23:59,231.0,203.0,434.0,15.4,23.5,3.1,83,4.1,
2008-08-08,Hirsch,00:00,23:59,,,,15.4,23.5,3.1,83,4.1,Zählstelle noch nicht in Betrieb
2008-08-08,Olympia,00:00,23:59,,,,15.4,23.5,3.1,83,4.1,Zählstelle noch nicht in Betrieb
2008-08-09,Arnulf,00:00,23:59,602.0,17.0,619.0,13.8,21.3,0.2,66,5.9,
2008-08-09,Hirsch,00:00,23:59,,,,13.8,21.3,0.2,66,5.9,Zählstelle noch nicht in Betrieb
2008-08-09,Kreuther,00:00,23:59,188.0,143.0,331.0,13.8,21.3,0.2,66,5.9,
2008-08-09,Olympia,00:00,23:59,,,,13.8,21.3,0.2,66,5.9,Zählstelle noch nicht in Betrieb
2008-08-10,Kreuther,00:00,23:59,386.0,301.0,687.0,11.7,26.4,0.0,43,12.7,
2008-08-10,Olympia,00:00,23:59,,,,11.7,26.4,0.0,43,12.7,Zählstelle noch nicht in Betrieb
2008-08-10,Hirsch,00:00,23:59,,,,11.7,26.4,0.0,43,12.7,Zählstelle noch nicht in Betrieb
2008-08-10,Arnulf,00:00,23:59,659.0,29.0,688.0,11.7,26.4,0.0,43,12.7,
2008-08-11,Arnulf,00:00,23:59,926.0,40.0,966.0,12.3,26.6,6.1,60,6.6,
2008-08-11,Kreuther,00:00,23:59,442.0,334.0,776.0,12.3,26.6,6.1,60,6.6,
2008-08-11,Hirsch,00:00,23:59,,,,12.3,26.6,6.1,60,6.6,Zählstelle noch nicht in Betrieb
2008-08-11,Olympia,00:00,23:59,,,,12.3,26.6,6.1,60,6.6,Zählstelle noch nicht in Betrieb
2008-08-12,Kreuther,00:00,23:59,342.0,248.0,590.0,14.0,27.6,5.1,85,4.2,
2008-08-12,Hirsch,00:00,23:59,,,,14.0,27.6,5.1,85,4.2,Zählstelle noch nicht in Betrieb
2008-08-12,Olympia,00:00,23:59,,,,14.0,27.6,5.1,85,4.2,Zählstelle noch nicht in Betrieb
2008-08-12,Arnulf,00:00,23:59,951.0,35.0,986.0,14.0,27.6,5.1,85,4.2,
2008-08-13,Hirsch,00:00,23:59,,,,13.8,21.7,0.1,69,5.4,Zählstelle noch nicht in Betrieb
2008-08-13,Olympia,00:00,23:59,,,,13.8,21.7,0.1,69,5.4,Zählstelle noch nicht in Betrieb
2008-08-13,Kreuther,00:00,23:59,256.0,210.0,466.0,13.8,21.7,0.1,69,5.4,
2008-08-13,Arnulf,00:00,23:59,814.0,37.0,851.0,13.8,21.7,0.1,69,5.4,
2008-08-14,Kreuther,00:00,23:59,392.0,272.0,664.0,14.8,23.5,11.2,79,7.7,
2008-08-14,Hirsch,00:00,23:59,,,,14.8,23.5,11.2,79,7.7,Zählstelle noch nicht in Betrieb
2008-08-14,Arnulf,00:00,23:59,988.0,44.0,1032.0,14.8,23.5,11.2,79,7.7,
2008-08-14,Olympia,00:00,23:59,,,,14.8,23.5,11.2,79,7.7,Zählstelle noch nicht in Betrieb
2008-08-15,Hirsch,00:00,23:59,,,,11.9,15.5,10.2,98,0.0,Zählstelle noch nicht in Betrieb
2008-08-15,Arnulf,00:00,23:59,175.0,11.0,186.0,11.9,15.5,10.2,98,0.0,
2008-08-15,Kreuther,00:00,23:59,42.0,53.0,95.0,11.9,15.5,10.2,98,0.0,
2008-08-15,Olympia,00:00,23:59,,,,11.9,15.5,10.2,98,0.0,Zählstelle noch nicht in Betrieb
2008-08-16,Olympia,00:00,23:59,,,,9.2,19.2,0.0,63,6.4,Zählstelle noch nicht in Betrieb
2008-08-16,Arnulf,00:00,23:59,678.0,13.0,691.0,9.2,19.2,0.0,63,6.4,
2008-08-16,Kreuther,00:00,23:59,204.0,174.0,378.0,9.2,19.2,0.0,63,6.4,
2008-08-16,Hirsch,00:00,23:59,,,,9.2,19.2,0.0,63,6.4,Zählstelle noch nicht in Betrieb
2008-08-17,Kreuther,00:00,23:59,358.0,229.0,587.0,6.5,21.6,0.0,54,10.2,
2008-08-17,Hirsch,00:00,23:59,,,,6.5,21.6,0.0,54,10.2,Zählstelle noch nicht in Betrieb
2008-08-17,Olympia,00:00,23:59,,,,6.5,21.6,0.0,54,10.2,Zählstelle noch nicht in Betrieb
2008-08-17,Arnulf,00:00,23:59,636.0,16.0,652.0,6.5,21.6,0.0,54,10.2,
2008-08-18,Kreuther,00:00,23:59,490.0,385.0,875.0,11.3,26.0,0.0,16,13.1,
2008-08-18,Olympia,00:00,23:59,,,,11.3,26.0,0.0,16,13.1,Zählstelle noch nicht in Betrieb
2008-08-18,Hirsch,00:00,23:59,,,,11.3,26.0,0.0,16,13.1,Zählstelle noch nicht in Betrieb
2008-08-18,Arnulf,00:00,23:59,1233.0,54.0,1287.0,11.3,26.0,0.0,16,13.1,
2008-08-19,Arnulf,00:00,23:59,1148.0,59.0,1207.0,11.9,28.5,18.8,41,11.8,
2008-08-19,Olympia,00:00,23:59,,,,11.9,28.5,18.8,41,11.8,Zählstelle noch nicht in Betrieb
2008-08-19,Hirsch,00:00,23:59,,,,11.9,28.5,18.8,41,11.8,Zählstelle noch nicht in Betrieb
2008-08-19,Kreuther,00:00,23:59,447.0,349.0,796.0,11.9,28.5,18.8,41,11.8,
2008-08-20,Hirsch,00:00,23:59,,,,15.4,20.8,0.0,88,2.4,Zählstelle noch nicht in Betrieb
2008-08-20,Arnulf,00:00,23:59,911.0,36.0,947.0,15.4,20.8,0.0,88,2.4,
2008-08-20,Kreuther,00:00,23:59,320.0,274.0,594.0,15.4,20.8,0.0,88,2.4,
2008-08-20,Olympia,00:00,23:59,,,,15.4,20.8,0.0,88,2.4,Zählstelle noch nicht in Betrieb
2008-08-21,Hirsch,00:00,23:59,,,,11.1,22.6,0.0,74,5.9,Zählstelle noch nicht in Betrieb
2008-08-21,Olympia,00:00,23:59,,,,11.1,22.6,0.0,74,5.9,Zählstelle noch nicht in Betrieb
2008-08-21,Kreuther,00:00,23:59,436.0,361.0,797.0,11.1,22.6,0.0,74,5.9,
2008-08-21,Arnulf,00:00,23:59,1155.0,53.0,1208.0,11.1,22.6,0.0,74,5.9,
2008-08-22,Arnulf,00:00,23:59,902.0,29.0,931.0,13.0,24.6,14.9,80,6.9,
2008-08-22,Olympia,00:00,23:59,,,,13.0,24.6,14.9,80,6.9,Zählstelle noch nicht in Betrieb
2008-08-22,Hirsch,00:00,23:59,,,,13.0,24.6,14.9,80,6.9,Zählstelle noch nicht in Betrieb
2008-08-22,Kreuther,00:00,23:59,363.0,310.0,673.0,13.0,24.6,14.9,80,6.9,
2008-08-23,Kreuther,00:00,23:59,128.0,117.0,245.0,11.8,18.4,0.7,83,3.4,
2008-08-23,Hirsch,00:00,23:59,,,,11.8,18.4,0.7,83,3.4,Zählstelle noch nicht in Betrieb
2008-08-23,Arnulf,00:00,23:59,364.0,9.0,373.0,11.8,18.4,0.7,83,3.4,
2008-08-23,Olympia,00:00,23:59,,,,11.8,18.4,0.7,83,3.4,Zählstelle noch nicht in Betrieb
2008-08-24,Olympia,00:00,23:59,,,,9.4,20.0,0.0,49,8.2,Zählstelle noch nicht in Betrieb
2008-08-24,Kreuther,00:00,23:59,328.0,288.0,616.0,9.4,20.0,0.0,49,8.2,
2008-08-24,Arnulf,00:00,23:59,600.0,26.0,626.0,9.4,20.0,0.0,49,8.2,
2008-08-24,Hirsch,00:00,23:59,,,,9.4,20.0,0.0,49,8.2,Zählstelle noch nicht in Betrieb
2008-08-25,Olympia,00:00,23:59,,,,7.9,21.2,0.7,61,3.4,Zählstelle noch nicht in Betrieb
2008-08-25,Arnulf,00:00,23:59,873.0,56.0,929.0,7.9,21.2,0.7,61,3.4,
2008-08-25,Hirsch,00:00,23:59,,,,7.9,21.2,0.7,61,3.4,Zählstelle noch nicht in Betrieb
2008-08-25,Kreuther,00:00,23:59,308.0,256.0,564.0,7.9,21.2,0.7,61,3.4,
2008-08-26,Olympia,00:00,23:59,,,,11.8,23.1,0.0,64,8.0,Zählstelle noch nicht in Betrieb
2008-08-26,Kreuther,00:00,23:59,438.0,355.0,793.0,11.8,23.1,0.0,64,8.0,
2008-08-26,Hirsch,00:00,23:59,,,,11.8,23.1,0.0,64,8.0,Zählstelle noch nicht in Betrieb
2008-08-26,Arnulf,00:00,23:59,1108.0,35.0,1143.0,11.8,23.1,0.0,64,8.0,
2008-08-27,Hirsch,00:00,23:59,,,,10.9,25.0,0.0,14,11.8,Zählstelle noch nicht in Betrieb
2008-08-27,Kreuther,00:00,23:59,470.0,403.0,873.0,10.9,25.0,0.0,14,11.8,
2008-08-27,Arnulf,00:00,23:59,1284.0,54.0,1338.0,10.9,25.0,0.0,14,11.8,
2008-08-27,Olympia,00:00,23:59,,,,10.9,25.0,0.0,14,11.8,Zählstelle noch nicht in Betrieb
2008-08-28,Hirsch,00:00,23:59,,,,13.3,24.4,0.0,48,9.1,Zählstelle noch nicht in Betrieb
2008-08-28,Kreuther,00:00,23:59,443.0,329.0,772.0,13.3,24.4,0.0,48,9.1,
2008-08-28,Arnulf,00:00,23:59,1025.0,65.0,1090.0,13.3,24.4,0.0,48,9.1,
2008-08-28,Olympia,00:00,23:59,,,,13.3,24.4,0.0,48,9.1,Zählstelle noch nicht in Betrieb
2008-08-29,Kreuther,00:00,23:59,417.0,308.0,725.0,14.4,21.4,0.0,88,4.1,
2008-08-29,Olympia,00:00,23:59,,,,14.4,21.4,0.0,88,4.1,Zählstelle noch nicht in Betrieb
2008-08-29,Arnulf,00:00,23:59,777.0,29.0,806.0,14.4,21.4,0.0,88,4.1,
2008-08-29,Hirsch,00:00,23:59,,,,14.4,21.4,0.0,88,4.1,Zählstelle noch nicht in Betrieb
2008-08-30,Kreuther,00:00,23:59,330.0,280.0,610.0,11.5,23.3,0.0,21,12.2,
2008-08-30,Hirsch,00:00,23:59,,,,11.5,23.3,0.0,21,12.2,Zählstelle noch nicht in Betrieb
2008-08-30,Arnulf,00:00,23:59,661.0,16.0,677.0,11.5,23.3,0.0,21,12.2,
2008-08-30,Olympia,00:00,23:59,,,,11.5,23.3,0.0,21,12.2,Zählstelle noch nicht in Betrieb
2008-08-31,Arnulf,00:00,23:59,445.0,18.0,463.0,11.2,25.3,0.1,30,11.2,
2008-08-31,Hirsch,00:00,23:59,,,,11.2,25.3,0.1,30,11.2,Zählstelle noch nicht in Betrieb
2008-08-31,Olympia,00:00,23:59,,,,11.2,25.3,0.1,30,11.2,Zählstelle noch nicht in Betrieb
2008-08-31,Kreuther,00:00,23:59,388.0,309.0,697.0,11.2,25.3,0.1,30,11.2,
2008-09-01,Hirsch,00:00,23:59,,,,16.2,21.4,0.3,81,1.4,Zählstelle noch nicht in Betrieb
2008-09-01,Olympia,00:00,23:59,,,,16.2,21.4,0.3,81,1.4,Zählstelle noch nicht in Betrieb
2008-09-01,Kreuther,00:00,23:59,288.0,232.0,520.0,16.2,21.4,0.3,81,1.4,
2008-09-01,Arnulf,00:00,23:59,648.0,31.0,679.0,16.2,21.4,0.3,81,1.4,
2008-09-02,Olympia,00:00,23:59,,,,14.8,24.5,0.0,48,7.0,Zählstelle noch nicht in Betrieb
2008-09-02,Hirsch,00:00,23:59,,,,14.8,24.5,0.0,48,7.0,Zählstelle noch nicht in Betrieb
2008-09-02,Kreuther,00:00,23:59,404.0,329.0,733.0,14.8,24.5,0.0,48,7.0,
2008-09-02,Arnulf,00:00,23:59,1077.0,44.0,1121.0,14.8,24.5,0.0,48,7.0,
2008-09-03,Hirsch,00:00,23:59,,,,13.1,27.5,2.1,68,9.8,Zählstelle noch nicht in Betrieb
2008-09-03,Olympia,00:00,23:59,,,,13.1,27.5,2.1,68,9.8,Zählstelle noch nicht in Betrieb
2008-09-03,Arnulf,00:00,23:59,1116.0,42.0,1158.0,13.1,27.5,2.1,68,9.8,
2008-09-03,Kreuther,00:00,23:59,446.0,360.0,806.0,13.1,27.5,2.1,68,9.8,
2008-09-04,Kreuther,00:00,23:59,227.0,177.0,404.0,15.4,22.2,0.7,91,2.2,
2008-09-04,Hirsch,00:00,23:59,,,,15.4,22.2,0.7,91,2.2,Zählstelle noch nicht in Betrieb
2008-09-04,Olympia,00:00,23:59,,,,15.4,22.2,0.7,91,2.2,Zählstelle noch nicht in Betrieb
2008-09-04,Arnulf,00:00,23:59,695.0,39.0,734.0,15.4,22.2,0.7,91,2.2,
2008-09-05,Hirsch,00:00,23:59,,,,15.0,25.5,0.0,76,8.5,Zählstelle noch nicht in Betrieb
2008-09-05,Kreuther,00:00,23:59,373.0,304.0,677.0,15.0,25.5,0.0,76,8.5,
2008-09-05,Olympia,00:00,23:59,,,,15.0,25.5,0.0,76,8.5,Zählstelle noch nicht in Betrieb
2008-09-05,Arnulf,00:00,23:59,1043.0,49.0,1092.0,15.0,25.5,0.0,76,8.5,
2008-09-06,Arnulf,00:00,23:59,914.0,36.0,950.0,14.6,26.9,0.0,49,10.9,
2008-09-06,Kreuther,00:00,23:59,354.0,305.0,659.0,14.6,26.9,0.0,49,10.9,
2008-09-06,Hirsch,00:00,23:59,,,,14.6,26.9,0.0,49,10.9,Zählstelle noch nicht in Betrieb
2008-09-06,Olympia,00:00,23:59,,,,14.6,26.9,0.0,49,10.9,Zählstelle noch nicht in Betrieb
2008-09-07,Hirsch,00:00,23:59,,,,11.7,15.7,2.5,95,0.0,Zählstelle noch nicht in Betrieb
2008-09-07,Kreuther,00:00,23:59,57.0,57.0,114.0,11.7,15.7,2.5,95,0.0,
2008-09-07,Arnulf,00:00,23:59,175.0,8.0,183.0,11.7,15.7,2.5,95,0.0,
2008-09-07,Olympia,00:00,23:59,,,,11.7,15.7,2.5,95,0.0,Zählstelle noch nicht in Betrieb
2008-09-08,Olympia,00:00,23:59,,,,10.5,20.8,0.0,41,10.6,Zählstelle noch nicht in Betrieb
2008-09-08,Arnulf,00:00,23:59,1126.0,59.0,1185.0,10.5,20.8,0.0,41,10.6,
2008-09-08,Kreuther,00:00,23:59,449.0,379.0,828.0,10.5,20.8,0.0,41,10.6,
2008-09-08,Hirsch,00:00,23:59,,,,10.5,20.8,0.0,41,10.6,Zählstelle noch nicht in Betrieb
2008-09-09,Arnulf,00:00,23:59,1286.0,61.0,1347.0,7.1,23.8,0.0,15,11.8,
2008-09-09,Kreuther,00:00,23:59,452.0,352.0,804.0,7.1,23.8,0.0,15,11.8,
2008-09-09,Hirsch,00:00,23:59,,,,7.1,23.8,0.0,15,11.8,Zählstelle noch nicht in Betrieb
2008-09-09,Olympia,00:00,23:59,,,,7.1,23.8,0.0,15,11.8,Zählstelle noch nicht in Betrieb
2008-09-10,Arnulf,00:00,23:59,1091.0,26.0,1117.0,11.6,24.7,0.0,79,5.1,
2008-09-10,Hirsch,00:00,23:59,,,,11.6,24.7,0.0,79,5.1,Zählstelle noch nicht in Betrieb
2008-09-10,Kreuther,00:00,23:59,389.0,296.0,685.0,11.6,24.7,0.0,79,5.1,
2008-09-10,Olympia,00:00,23:59,,,,11.6,24.7,0.0,79,5.1,Zählstelle noch nicht in Betrieb
2008-09-11,Arnulf,00:00,23:59,1091.0,36.0,1127.0,11.9,25.9,1.9,33,10.9,
2008-09-11,Kreuther,00:00,23:59,435.0,356.0,791.0,11.9,25.9,1.9,33,10.9,
2008-09-11,Hirsch,00:00,23:59,,,,11.9,25.9,1.9,33,10.9,Zählstelle noch nicht in Betrieb
2008-09-11,Olympia,00:00,23:59,,,,11.9,25.9,1.9,33,10.9,Zählstelle noch nicht in Betrieb
2008-09-12,Hirsch,00:00,23:59,,,,13.5,20.6,1.6,83,0.7,Zählstelle noch nicht in Betrieb
2008-09-12,Kreuther,00:00,23:59,244.0,172.0,416.0,13.5,20.6,1.6,83,0.7,
2008-09-12,Olympia,00:00,23:59,,,,13.5,20.6,1.6,83,0.7,Zählstelle noch nicht in Betrieb
2008-09-12,Arnulf,00:00,23:59,786.0,31.0,817.0,13.5,20.6,1.6,83,0.7,
2008-09-13,Olympia,00:00,23:59,,,,9.7,14.8,0.2,94,0.0,Zählstelle noch nicht in Betrieb
2008-09-13,Arnulf,00:00,23:59,400.0,17.0,417.0,9.7,14.8,0.2,94,0.0,
2008-09-13,Kreuther,00:00,23:59,125.0,102.0,227.0,9.7,14.8,0.2,94,0.0,
2008-09-13,Hirsch,00:00,23:59,,,,9.7,14.8,0.2,94,0.0,Zählstelle noch nicht in Betrieb
2008-09-14,Olympia,00:00,23:59,,,,5.8,10.4,1.7,93,0.1,Zählstelle noch nicht in Betrieb
2008-09-14,Kreuther,00:00,23:59,111.0,97.0,208.0,5.8,10.4,1.7,93,0.1,
2008-09-14,Hirsch,00:00,23:59,,,,5.8,10.4,1.7,93,0.1,Zählstelle noch nicht in Betrieb
2008-09-14,Arnulf,00:00,23:59,238.0,16.0,254.0,5.8,10.4,1.7,93,0.1,
2008-09-15,Hirsch,00:00,23:59,,,,6.5,8.0,7.0,100,0.0,Zählstelle noch nicht in Betrieb
2008-09-15,Arnulf,00:00,23:59,519.0,29.0,548.0,6.5,8.0,7.0,100,0.0,
2008-09-15,Kreuther,00:00,23:59,177.0,125.0,302.0,6.5,8.0,7.0,100,0.0,
2008-09-15,Olympia,00:00,23:59,,,,6.5,8.0,7.0,100,0.0,Zählstelle noch nicht in Betrieb
2008-09-16,Arnulf,00:00,23:59,701.0,35.0,736.0,6.0,9.3,0.0,91,0.0,
2008-09-16,Olympia,00:00,23:59,,,,6.0,9.3,0.0,91,0.0,Zählstelle noch nicht in Betrieb
2008-09-16,Kreuther,00:00,23:59,243.0,184.0,427.0,6.0,9.3,0.0,91,0.0,
2008-09-16,Hirsch,00:00,23:59,,,,6.0,9.3,0.0,91,0.0,Zählstelle noch nicht in Betrieb
2008-09-17,Olympia,00:00,23:59,,,,2.9,10.0,0.0,83,0.0,Zählstelle noch nicht in Betrieb
2008-09-17,Hirsch,00:00,23:59,,,,2.9,10.0,0.0,83,0.0,Zählstelle noch nicht in Betrieb
2008-09-17,Arnulf,00:00,23:59,832.0,31.0,863.0,2.9,10.0,0.0,83,0.0,
2008-09-17,Kreuther,00:00,23:59,338.0,261.0,599.0,2.9,10.0,0.0,83,0.0,
2008-09-18,Kreuther,00:00,23:59,366.0,313.0,679.0,1.0,13.1,0.0,66,8.6,
2008-09-18,Hirsch,00:00,23:59,,,,1.0,13.1,0.0,66,8.6,Zählstelle noch nicht in Betrieb
2008-09-18,Arnulf,00:00,23:59,890.0,46.0,936.0,1.0,13.1,0.0,66,8.6,
2008-09-18,Olympia,00:00,23:59,,,,1.0,13.1,0.0,66,8.6,Zählstelle noch nicht in Betrieb
2008-09-19,Arnulf,00:00,23:59,912.0,37.0,949.0,2.5,14.4,0.0,25,11.3,
2008-09-19,Olympia,00:00,23:59,,,,2.5,14.4,0.0,25,11.3,Zählstelle noch nicht in Betrieb
2008-09-19,Hirsch,00:00,23:59,,,,2.5,14.4,0.0,25,11.3,Zählstelle noch nicht in Betrieb
2008-09-19,Kreuther,00:00,23:59,341.0,289.0,630.0,2.5,14.4,0.0,25,11.3,
2008-09-20,Hirsch,00:00,23:59,,,,4.8,11.4,0.0,93,0.4,Zählstelle noch nicht in Betrieb
2008-09-20,Arnulf,00:00,23:59,557.0,22.0,579.0,4.8,11.4,0.0,93,0.4,
2008-09-20,Kreuther,00:00,23:59,154.0,126.0,280.0,4.8,11.4,0.0,93,0.4,
2008-09-20,Olympia,00:00,23:59,,,,4.8,11.4,0.0,93,0.4,Zählstelle noch nicht in Betrieb
2008-09-21,Hirsch,00:00,23:59,,,,6.0,12.0,0.0,85,1.9,Zählstelle noch nicht in Betrieb
2008-09-21,Kreuther,00:00,23:59,169.0,138.0,307.0,6.0,12.0,0.0,85,1.9,
2008-09-21,Arnulf,00:00,23:59,410.0,24.0,434.0,6.0,12.0,0.0,85,1.9,
2008-09-21,Olympia,00:00,23:59,,,,6.0,12.0,0.0,85,1.9,Zählstelle noch nicht in Betrieb
2008-09-22,Kreuther,00:00,23:59,235.0,179.0,414.0,6.7,11.2,0.3,94,0.0,
2008-09-22,Hirsch,00:00,23:59,,,,6.7,11.2,0.3,94,0.0,Zählstelle noch nicht in Betrieb
2008-09-22,Arnulf,00:00,23:59,647.0,32.0,679.0,6.7,11.2,0.3,94,0.0,
2008-09-22,Olympia,00:00,23:59,,,,6.7,11.2,0.3,94,0.0,Zählstelle noch nicht in Betrieb
2008-09-23,Arnulf,00:00,23:59,818.0,39.0,857.0,1.6,11.7,0.0,71,3.3,
2008-09-23,Hirsch,00:00,23:59,,,,1.6,11.7,0.0,71,3.3,Zählstelle noch nicht in Betrieb
2008-09-23,Kreuther,00:00,23:59,310.0,248.0,558.0,1.6,11.7,0.0,71,3.3,
2008-09-23,Olympia,00:00,23:59,,,,1.6,11.7,0.0,71,3.3,Zählstelle noch nicht in Betrieb
2008-09-24,Kreuther,00:00,23:59,321.0,237.0,558.0,1.1,12.6,0.3,90,2.2,
2008-09-24,Hirsch,00:00,23:59,,,,1.1,12.6,0.3,90,2.2,Zählstelle noch nicht in Betrieb
2008-09-24,Olympia,00:00,23:59,,,,1.1,12.6,0.3,90,2.2,Zählstelle noch nicht in Betrieb
2008-09-24,Arnulf,00:00,23:59,826.0,29.0,855.0,1.1,12.6,0.3,90,2.2,
2008-09-25,Arnulf,00:00,23:59,554.0,27.0,581.0,8.2,12.1,1.1,96,0.0,
2008-09-25,Hirsch,00:00,23:59,,,,8.2,12.1,1.1,96,0.0,Zählstelle noch nicht in Betrieb
2008-09-25,Kreuther,00:00,23:59,208.0,154.0,362.0,8.2,12.1,1.1,96,0.0,
2008-09-25,Olympia,00:00,23:59,,,,8.2,12.1,1.1,96,0.0,Zählstelle noch nicht in Betrieb
2008-09-26,Olympia,00:00,23:59,,,,5.7,13.2,0.0,88,2.6,Zählstelle noch nicht in Betrieb
2008-09-26,Hirsch,00:00,23:59,,,,5.7,13.2,0.0,88,2.6,Zählstelle noch nicht in Betrieb
2008-09-26,Kreuther,00:00,23:59,304.0,233.0,537.0,5.7,13.2,0.0,88,2.6,
2008-09-26,Arnulf,00:00,23:59,805.0,36.0,841.0,5.7,13.2,0.0,88,2.6,
2008-09-27,Arnulf,00:00,23:59,612.0,26.0,638.0,3.9,15.2,0.0,23,6.4,
2008-09-27,Kreuther,00:00,23:59,197.0,145.0,342.0,3.9,15.2,0.0,23,6.4,
2008-09-27,Olympia,00:00,23:59,,,,3.9,15.2,0.0,23,6.4,Zählstelle noch nicht in Betrieb
2008-09-27,Hirsch,00:00,23:59,,,,3.9,15.2,0.0,23,6.4,Zählstelle noch nicht in Betrieb
2008-09-28,Kreuther,00:00,23:59,232.0,174.0,406.0,1.2,14.1,0.0,34,5.5,
2008-09-28,Hirsch,00:00,23:59,,,,1.2,14.1,0.0,34,5.5,Zählstelle noch nicht in Betrieb
2008-09-28,Arnulf,00:00,23:59,390.0,26.0,416.0,1.2,14.1,0.0,34,5.5,
2008-09-28,Olympia,00:00,23:59,,,,1.2,14.1,0.0,34,5.5,Zählstelle noch nicht in Betrieb
2008-09-29,Arnulf,00:00,23:59,938.0,44.0,982.0,0.5,15.8,0.0,60,5.1,
2008-09-29,Olympia,00:00,23:59,,,,0.5,15.8,0.0,60,5.1,Zählstelle noch nicht in Betrieb
2008-09-29,Kreuther,00:00,23:59,392.0,299.0,691.0,0.5,15.8,0.0,60,5.1,
2008-09-29,Hirsch,00:00,23:59,,,,0.5,15.8,0.0,60,5.1,Zählstelle noch nicht in Betrieb
2008-09-30,Hirsch,00:00,23:59,,,,7.4,16.0,0.1,88,3.0,Zählstelle noch nicht in Betrieb
2008-09-30,Olympia,00:00,23:59,,,,7.4,16.0,0.1,88,3.0,Zählstelle noch nicht in Betrieb
2008-09-30,Arnulf,00:00,23:59,871.0,41.0,912.0,7.4,16.0,0.1,88,3.0,
2008-09-30,Kreuther,00:00,23:59,320.0,228.0,548.0,7.4,16.0,0.1,88,3.0,
2008-10-01,Kreuther,00:00,23:59,260.0,194.0,454.0,10.6,17.7,0.0,69,3.7,
2008-10-01,Arnulf,00:00,23:59,651.0,41.0,692.0,10.6,17.7,0.0,69,3.7,
2008-10-01,Olympia,00:00,23:59,,,,10.6,17.7,0.0,69,3.7,Zählstelle noch nicht in Betrieb
2008-10-01,Hirsch,00:00,23:59,,,,10.6,17.7,0.0,69,3.7,Zählstelle noch nicht in Betrieb
2008-10-02,Arnulf,00:00,23:59,770.0,47.0,817.0,9.4,15.8,1.1,78,1.0,
2008-10-02,Kreuther,00:00,23:59,249.0,191.0,440.0,9.4,15.8,1.1,78,1.0,
